100
50	4409	3114	4617	1474	944	1852	1832	166	2184	4974	1630	1088	3737	3566	2718	232	2180	491	1463	3882	797	4146	3954	1724	4753	4537	1998	3036	4955	2380	1818	783	4750	4419	1022	2624	1037	189	2274	1248	1612	2496	2579	3198	1376	3857	4528	1369	1117	0	3973	3483	3658	2732	1402	514	4346	2572	4924	2706	4758	272	3821	4464	4559	3332	2962	2093	1460	3496	2946	4596	2825	4850	1877	1192	4164	1335	2143	3563	4206	1116	2047	766	3747	3348	3979	994	920	1804	3600	3478	1975	2421	2942	1534	3553	905	1428	4912	
51	4084	2179	4635	4180	3942	2382	4132	3744	1824	1956	2901	3622	4467	246	3714	4151	2770	2723	2148	772	3577	1011	247	4407	355	352	194	560	1536	2496	912	134	4882	2533	2078	1434	2368	223	2564	1846	4779	2678	1344	3399	4938	2696	4060	4171	2935	3973	0	4273	2410	4925	2025	2087	1118	3989	3321	1061	2553	2528	2076	2400	1094	3623	3548	4972	2418	2268	1776	3818	746	3651	4039	3587	2985	2592	2292	4312	405	4393	3586	2714	2219	611	2602	1137	4499	923	2097	4852	3350	4072	2252	4343	597	800	2216	815	
52	3549	2448	1882	1845	638	842	1435	3769	3160	1232	3207	4381	769	3097	3214	1592	1714	3108	3361	4739	3605	3923	2220	1883	4947	2855	4112	2119	1951	2010	2075	461	1913	575	1704	3595	4332	2340	1441	4143	3685	4573	651	3192	3295	2454	2174	1314	2855	3483	4273	0	3892	4532	3612	444	3571	101	3328	3963	2292	542	2168	4485	4027	2683	1705	2438	285	2741	4737	1107	4738	4590	2258	1711	1842	4401	108	443	1618	822	3309	3310	354	4722	3653	1725	4722	1981	3488	4814	2422	3457	4300	4249	1140	1005	4487	4124	
53	1149	4280	2496	2294	3739	128	1357	428	2122	3341	4188	4050	1799	3261	3559	4921	1623	1997	4873	1473	4875	1275	4984	1955	752	421	4332	127	1506	3324	4022	415	1625	394	4169	1928	2850	4479	1796	4422	4487	3695	4370	2151	4653	1939	3414	360	4619	3658	2410	3892	0	4225	3031	1284	1716	289	796	1358	2491	803	1700	4008	1525	2810	219	4578	433	3771	4104	155	3552	493	2769	3775	3849	2069	3024	2789	874	413	4713	221	2438	2745	1404	4053	834	4899	3211	3224	703	2712	133	4927	3322	251	2406	3654	
54	2407	1574	227	640	983	1744	486	248	1802	3864	4976	4563	1897	1070	3459	1144	4045	2412	1841	314	4126	2871	4357	3298	1715	4705	348	4886	1293	370	239	4797	2222	1284	3395	4810	1148	1904	4113	2284	3782	3612	1624	3991	3149	893	2712	2444	4141	2732	4925	4532	4225	0	1510	1609	375	4703	4277	4049	1453	4147	4873	4142	2821	3086	1756	2941	524	4400	2146	2377	235	2045	3389	1259	548	1101	1292	475	4322	4242	2781	2976	1065	2091	4484	4139	1794	1662	3188	3147	809	962	190	1431	3948	1845	4271	2272	
55	3691	3358	2412	3612	830	3156	1818	4573	3242	1206	1750	1738	2538	779	962	4556	3165	1836	1393	1177	480	4628	3619	1123	546	3014	4381	2999	2889	377	2996	3010	2003	726	3699	1501	1978	2785	2052	1736	656	2316	3154	4439	2479	4790	416	4985	3396	1402	2025	3612	3031	1510	0	4217	2450	4180	1263	839	439	4510	1839	4430	4885	3961	3673	2666	1937	2538	4656	4221	1677	1451	883	2665	2398	4392	1427	2487	823	3175	4231	2894	448	3277	4912	698	2457	3975	1436	697	3485	3174	127	3370	4935	1600	3836	1872	
56	3611	4153	3720	410	1453	2709	780	992	226	4363	3325	434	1629	2392	1139	2015	300	4818	556	2631	1478	1365	1230	4964	2316	2991	657	2021	138	3515	2359	3778	3182	2495	3716	3883	4993	4639	3056	2549	2546	4381	836	2348	4029	4157	3099	2224	3791	514	2087	444	1284	1609	4217	0	3493	3893	3514	2744	2576	1179	2942	1968	407	429	591	3481	2460	1286	1729	738	1198	2326	995	2973	1562	1591	1458	2536	4418	4728	2471	1018	3564	2143	2856	4857	1036	1370	502	3512	350	3343	3280	3456	1572	1672	1937	3932	
57	2992	939	2660	4381	2086	1728	1776	2666	1992	3837	741	1233	2647	2241	3801	3643	4318	3643	2586	930	4570	1515	1831	203	361	1080	535	741	4471	4909	1857	4545	2653	2482	4084	3975	2968	3502	4165	1478	1621	1229	3399	235	4658	3166	4341	2896	346	4346	1118	3571	1716	375	2450	3493	0	1467	2470	4655	1593	3364	2628	3055	2756	3985	591	2174	1614	2962	992	2979	105	3747	737	3841	2918	1139	2353	1068	2282	3433	4423	3754	105	1360	2686	3562	627	156	3217	2120	1320	845	2975	1876	2631	3465	1850	4144	
58	748	2890	2181	1816	1521	190	425	1718	2639	1331	678	194	1593	2605	3395	4693	4332	4930	3652	4111	3874	1286	429	2095	3152	4220	3475	1977	1813	4617	2706	1476	4214	4434	4019	2529	4917	3202	3666	3393	4974	3414	2169	157	2656	2866	314	2002	817	2572	3989	101	289	4703	4180	3893	1467	0	2742	4923	4232	4289	661	974	108	4499	1127	1075	1781	4459	498	535	2365	4558	3120	927	185	1076	4044	105	197	4788	2979	1972	2419	1445	1623	4364	3472	4264	4287	605	1454	2748	1478	1462	2247	2504	337	3928	
59	1131	4262	2821	2688	4024	4512	3830	690	3011	134	1206	4489	3492	3358	4052	2827	3943	1753	2462	410	2411	4187	3742	3148	4647	2285	1270	4144	4691	2193	4205	1068	4623	3795	2751	3140	2172	2016	4132	4241	4082	514	2318	1968	556	2572	3281	4318	4236	4924	3321	3328	796	4277	1263	3514	2470	2742	0	735	4362	2129	293	384	2955	3177	4159	1999	3182	2156	4588	1161	4028	4807	406	651	4171	3778	2715	1360	4282	1969	4007	761	1231	1255	3164	1468	2983	2928	4902	2345	4956	195	529	2912	3271	2489	2711	4253	
60	840	1686	1337	2012	1972	4529	3007	4106	884	4412	1631	2458	4154	657	2300	2163	3441	798	1292	3710	3479	4343	2601	388	1651	4183	406	3754	2399	3455	1378	3677	4656	3499	2887	494	4317	3527	645	4704	3454	367	4555	4431	260	2291	3425	2408	619	2706	1061	3963	1358	4049	839	2744	4655	4923	735	0	200	415	1473	4907	3520	2023	1979	2298	2538	1139	4381	2308	2947	142	3438	4101	1106	2706	4884	1835	2608	130	1791	2702	559	2503	3774	848	3015	3027	392	3114	1242	1765	922	4662	1588	702	4760	1927	
61	1856	3562	2080	1387	2016	2805	4512	4514	3257	4515	1921	4588	2467	1913	4485	2662	3908	4562	4231	3608	2111	1846	2362	1695	3411	1129	2753	1138	2390	2746	1650	2427	626	4372	3223	4935	627	187	3267	3495	3634	1686	2313	1509	4370	1190	4851	3192	2308	4758	2553	2292	2491	1453	439	2576	1593	4232	4362	200	0	4141	4134	2487	2083	473	4388	990	3079	4272	2724	687	4302	4414	1190	2661	4718	2764	3408	2733	3591	3699	3647	4733	3264	2370	2296	4752	2971	2056	4479	2511	3998	3613	2799	1081	1886	2187	1970	4864	
62	4304	295	1317	2340	4393	358	4630	4050	2994	1935	664	2794	821	2790	2479	917	1973	2114	3413	3872	4824	1142	4007	1073	1860	1291	1338	746	2196	116	386	4784	449	3325	4402	4529	3667	675	884	2101	3224	629	4313	4887	2131	3365	2156	2025	3794	272	2528	542	803	4147	4510	1179	3364	4289	2129	415	4141	0	4593	3352	762	1909	4441	3322	1627	106	4530	2160	3596	3229	807	1230	4294	3076	3425	1947	3847	3282	1426	4159	2280	2839	1958	1161	4624	1945	3031	4489	3304	525	742	1866	234	2983	2988	4560	
63	1069	4698	1367	1821	3262	523	1869	1438	4526	1047	2159	1643	1614	1663	4748	2465	2459	3798	967	1606	436	2474	2845	1410	1852	4667	4488	4813	2422	1103	1032	393	858	1687	2354	4769	1382	4374	1398	3814	3782	759	4025	3698	3695	3246	2999	4531	3952	3821	2076	2168	1700	4873	1839	2942	2628	661	293	1473	4134	4593	0	2518	1720	1584	3548	328	2714	2842	1204	3939	4688	2852	2221	1114	2011	4400	3852	1769	3362	1377	3613	1393	3666	4718	4617	4307	1584	2652	2290	4472	2212	3078	4790	1733	2463	3338	4760	2977	
64	4529	2332	707	1504	2621	1988	2534	1398	1535	1055	4294	355	3249	2296	4272	202	4948	476	2226	2229	2859	4203	1168	2074	422	242	1595	4384	2101	1133	4983	4321	2099	3114	1479	1617	3021	2461	329	2795	2195	4192	625	2980	4042	1973	3647	2598	4044	4464	2400	4485	4008	4142	4430	1968	3055	974	384	4907	2487	3352	2518	0	3764	1916	3668	1616	1938	4681	1427	4138	1434	3095	2500	612	4509	1693	4177	4227	1311	3485	3611	3862	3575	984	3874	4454	775	607	1917	1913	3167	4793	894	1932	4509	4461	3447	1447	
65	1630	4903	130	4939	276	2552	4370	644	1472	1595	3532	1369	1573	1278	326	688	1904	1966	3623	3092	3557	1308	470	3373	1628	4941	140	2680	2148	2393	215	4883	2019	3183	2232	2815	490	4170	4504	189	1180	3867	3695	2461	674	4614	4096	632	1239	4559	1094	4027	1525	2821	4885	407	2756	108	2955	3520	2083	762	1720	3764	0	2675	586	1278	3570	2985	1789	3079	4578	967	207	3689	2252	3718	452	3627	4601	2126	3081	376	534	2798	2189	3600	492	883	532	4901	344	1780	4148	2287	4354	2534	1366	825	
66	3610	3090	3109	2722	3687	1990	4937	199	3664	776	3271	2151	4411	1614	1805	844	4913	245	1948	1257	3812	2210	3474	4323	4603	2299	1341	4281	3966	990	1026	1672	1230	2717	158	1886	4937	2205	2156	330	4705	2032	4024	278	2363	2557	2539	3897	4509	3332	3623	2683	2810	3086	3961	429	3985	4499	3177	2023	473	1909	1584	1916	2675	0	3054	3804	2898	1821	1811	4387	3972	529	2639	501	131	4664	3481	3206	198	4080	3195	3698	4471	3977	2030	2273	2122	3709	1422	2209	964	3855	3474	4489	2175	1529	1194	2873	
67	2619	3718	3489	2506	1906	4578	491	2558	3170	2820	2454	1452	3834	1922	1215	3363	4347	1790	2355	4767	2134	3334	1370	1279	706	224	2103	1422	3174	2908	1584	2001	430	764	4174	2427	4784	1672	1762	4150	3644	3893	4494	1664	3023	816	4913	119	1576	2962	3548	1705	219	1756	3673	591	591	1127	4159	1979	4388	4441	3548	3668	586	3054	0	2904	2260	2923	3333	4798	3323	1264	2364	4604	2270	2461	3684	466	3959	3156	2243	990	429	4264	2499	4550	1474	1264	3406	4847	753	3381	4176	1846	1255	3127	4649	3414	
68	686	1707	1379	616	4681	1202	483	3454	904	2677	4308	3007	2391	2343	802	1538	1564	2741	1734	3423	389	3109	2705	2371	1258	3190	4228	185	2786	102	486	4284	4270	1953	3995	1692	4036	2310	536	2738	2165	1186	4369	3960	4003	3134	1228	320	2684	2093	4972	2438	4578	2941	2666	3481	2174	1075	1999	2298	990	3322	328	1616	1278	3804	2904	0	883	1114	4272	2046	3377	3876	2117	3638	462	2482	2598	1418	4624	3487	4546	1790	986	4097	3163	2149	404	911	702	3684	2888	2447	2739	1015	4897	3954	4764	780	
69	3084	1500	3577	4829	3437	4534	1544	3932	2351	1769	3543	417	904	4823	3858	1686	969	3779	1364	3048	2141	1833	4458	2814	3986	134	298	1123	1807	4233	1628	1298	3803	3278	4840	1568	1744	2373	2386	4980	4779	912	792	2281	1829	1098	1069	1688	2285	1460	2418	285	433	524	1937	2460	1614	1781	3182	2538	3079	1627	2714	1938	3570	2898	2260	883	0	4036	627	1245	813	2643	4782	3974	2925	2380	392	450	3667	4838	4939	4553	3935	3102	4502	2139	1814	3005	3623	2502	452	1363	1317	3149	317	1081	1730	3084	
70	3355	3121	1114	3571	4907	628	1139	2035	2197	2914	4019	1250	591	1138	1773	529	2565	4845	2071	2176	765	1317	497	766	1921	1024	2429	3948	3787	2135	485	4460	2528	537	1430	4023	4537	2310	505	793	732	139	3296	1143	2784	1154	2446	291	1416	3496	2268	2741	3771	4400	2538	1286	2962	4459	2156	1139	4272	106	2842	4681	2985	1821	2923	1114	4036	0	2256	4228	3629	2699	1911	2604	3424	4191	796	1674	2858	634	1614	312	2369	2516	2615	4407	4229	620	932	4531	3771	2194	848	1921	2410	4628	3550	494	
71	2255	1161	2540	511	604	2857	3507	1188	1123	1133	669	2364	427	3259	1906	3917	1769	4048	1243	3030	4227	4016	2178	4385	3948	2289	1659	3853	4245	2334	344	3044	2942	1739	693	350	1528	4989	2157	3592	3130	569	1838	2385	4793	3497	1506	4863	3022	2946	1776	4737	4104	2146	4656	1729	992	498	4588	4381	2724	4530	1204	1427	1789	1811	3333	4272	627	2256	0	3606	2522	1175	4105	4332	1579	430	1424	2274	2003	2083	709	3516	195	878	1033	2709	3086	3062	1129	3917	2594	2701	1111	1242	4521	1321	871	972	
72	3014	2027	4226	2390	2752	2938	3208	1747	3773	4024	2545	4845	2943	3703	2286	1462	2789	4375	4379	472	630	2315	3013	2209	1724	4684	283	4950	3401	4490	3482	1471	3907	4033	2666	2990	1839	1040	4257	1888	3446	4470	3544	1679	1471	913	4271	279	1985	4596	3818	1107	155	2377	4221	738	2979	535	1161	2308	687	2160	3939	4138	3079	4387	4798	2046	1245	4228	3606	0	1216	2378	2036	2290	4283	4168	1669	4612	593	1744	1615	2575	253	2932	570	1030	3864	1080	4015	4726	2108	833	221	4708	4643	1363	2130	964	
73	422	2220	916	236	3850	2522	983	3510	261	262	4804	3893	4825	4380	463	1020	406	102	3389	1385	262	3263	1833	167	4029	286	4378	2196	2459	949	3963	1858	1112	2080	886	3844	3498	4452	1500	1591	1311	4715	2910	693	4108	3755	2392	4009	787	2825	746	4738	3552	235	1677	1198	105	2365	4028	2947	4302	3596	4688	1434	4578	3972	3323	3377	813	3629	2522	1216	0	902	478	1149	3179	314	1240	2462	4382	709	4874	2775	253	1490	3150	405	4321	3619	4135	1086	4598	1051	812	4507	1784	933	2116	1427	
74	1217	1312	4178	4791	4682	3602	2105	3550	3441	4834	1345	1257	3695	1419	2659	1830	1007	3736	3749	325	1083	410	2975	4844	4901	1655	3045	4134	4454	440	785	783	1731	4460	4780	588	1605	1111	1989	946	983	2981	2145	1500	346	4682	2140	3603	959	4850	3651	4590	493	2045	1451	2326	3747	4558	4807	142	4414	3229	2852	3095	967	529	1264	3876	2643	2699	1175	2378	902	0	2047	2291	2829	2848	569	1778	3828	3583	2917	4090	2965	1427	3965	3540	1579	3255	1690	1884	477	3109	1019	1462	2708	1969	4973	116	
75	4036	3385	1445	341	1986	1362	1157	4500	2283	2802	4199	4807	3977	3958	2132	4086	1318	1737	3668	4894	953	1468	3381	4752	1912	1512	1386	2547	2339	367	4301	2302	4324	2033	3939	4207	543	4608	2936	685	3604	4375	1865	2173	3995	1830	1191	1307	118	1877	4039	2258	2769	3389	883	995	737	3120	406	3438	1190	807	2221	2500	207	2639	2364	2117	4782	1911	4105	2036	478	2047	0	3706	2131	2880	1602	1978	2971	2231	4726	1340	3909	1455	4822	4626	545	2787	1053	4409	1327	2532	565	817	2216	941	3826	1035	
76	2498	2477	646	1425	1084	426	3493	578	4562	3101	2171	1326	3403	2340	4104	4141	430	4271	3273	4521	4932	3396	827	4781	281	1763	2632	1622	688	2642	3346	3867	1116	243	425	4785	2203	2902	2496	3126	636	703	4793	1979	1576	1085	3273	642	3954	1192	3587	1711	3775	1259	2665	2973	3841	927	651	4101	2661	1230	1114	612	3689	501	4604	3638	3974	2604	4332	2290	1149	2291	3706	0	4334	804	2977	4349	2257	1683	4280	2937	1086	1259	908	3216	3785	2147	4925	240	4770	4552	684	2557	3405	2894	1685	3737	
77	2155	2258	535	4141	3559	3573	2499	3140	3434	4766	3370	4391	2242	2046	4798	1834	1416	3252	3796	1630	4285	2424	4039	3910	206	3734	608	1462	432	2808	2080	1420	295	2301	3780	3609	1308	3097	619	3495	2221	3476	2167	4059	282	3652	3772	1372	1714	4164	2985	1842	3849	548	2398	1562	2918	185	4171	1106	4718	4294	2011	4509	2252	131	2270	462	2925	3424	1579	4283	3179	2829	2131	4334	0	302	953	4199	4027	4687	4301	1262	492	2278	3411	549	1762	2692	1286	648	1751	4893	1664	536	2040	1590	675	4610	
78	2902	4636	266	2553	4963	723	935	3227	219	464	2111	3647	800	1430	3754	4234	3742	4328	1621	3465	1202	2051	3037	1751	4745	2669	3691	2886	3457	4499	4360	4630	3969	2592	4796	1944	1065	1453	3668	2799	1887	4984	968	578	3197	3241	1965	3304	1271	1335	2592	4401	2069	1101	4392	1591	1139	1076	3778	2706	2764	3076	4400	1693	3718	4664	2461	2482	2380	4191	430	4168	314	2848	2880	804	302	0	4058	2168	2347	1952	1653	1085	311	4654	4737	4409	1583	4425	1611	2744	2717	1690	1156	1066	1252	1648	2251	4599	
79	3179	4863	837	2449	237	2844	1320	2157	3529	4968	2621	3247	280	1840	2304	3998	3766	1424	2266	4040	4032	1674	880	2655	4247	3866	571	3395	2451	2487	2747	3586	237	1449	1221	4626	3175	3922	3115	3329	3355	2125	1153	411	2436	4685	2651	4520	1711	2143	2292	108	3024	1292	1427	1458	2353	4044	2715	4884	3408	3425	3852	4177	452	3481	3684	2598	392	796	1424	1669	1240	569	1602	2977	953	4058	0	2144	1263	3733	1984	653	2208	1595	4494	1266	1563	1842	3118	1016	2826	1229	670	2563	3438	2152	4788	4948	
80	3748	2786	3427	4240	1018	2548	4262	4121	1061	348	215	1939	3576	1738	2806	1916	4012	2961	3663	3680	302	1873	4477	4749	3069	488	2374	3840	3923	1353	2037	4415	2245	183	2884	4018	4770	2786	4033	2060	1258	1892	693	1384	4418	1730	4116	545	560	3563	4312	443	2789	475	2487	2536	1068	105	1360	1835	2733	1947	1769	4227	3627	3206	466	1418	450	1674	2274	4612	2462	1778	1978	4349	4199	2168	2144	0	2505	4438	3752	1371	3490	400	3521	3089	1498	665	4252	231	2549	4804	239	1944	4299	1404	3406	3941	
81	213	2751	2683	3926	3707	2474	2666	3292	2302	3238	1541	2535	4436	4896	4272	2266	3723	2619	2983	248	1898	3998	4791	3375	4498	2206	689	922	1313	4679	1178	413	1620	2011	818	4467	4801	4341	3742	1848	3399	381	3446	1576	4472	4898	4293	2473	2287	4206	405	1618	874	4322	823	4418	2282	197	4282	2608	3591	3847	3362	1311	4601	198	3959	4624	3667	2858	2003	593	4382	3828	2971	2257	4027	2347	1263	2505	0	4321	4567	650	4890	4930	1888	4843	4719	1837	2540	125	4075	1292	1396	2566	4391	4816	655	889	
82	164	4842	473	1630	1979	3026	3253	901	3153	1924	523	1869	2547	4786	1019	1050	4337	4046	2214	2612	2610	2585	1026	2062	2402	2018	3464	1756	1787	2784	3559	1520	119	3882	3198	1060	3344	1945	679	175	1035	2603	297	3709	276	282	1712	1592	2446	1116	4393	822	413	4242	3175	4728	3433	4788	1969	130	3699	3282	1377	3485	2126	4080	3156	3487	4838	634	2083	1744	709	3583	2231	1683	4687	1952	3733	4438	4321	0	2707	3819	3631	2512	3957	575	4611	3161	3880	1453	484	1102	1020	3833	3792	950	722	3635	
83	2297	3034	3109	1085	4355	1191	3498	791	2021	1479	3321	1321	4244	2635	1021	1309	726	1069	2024	1320	1707	3596	1697	1632	3017	3242	4286	959	874	1164	1913	2676	1958	657	4487	514	4102	126	3274	1203	2743	1466	1244	2376	614	4083	1291	1758	3314	2047	3586	3309	4713	2781	4231	2471	4423	2979	4007	1791	3647	1426	3613	3611	3081	3195	2243	4546	4939	1614	709	1615	4874	2917	4726	4280	4301	1653	1984	3752	4567	2707	0	2458	1175	3494	4333	267	2690	1899	2458	2506	2454	1147	3588	2961	4865	2219	473	1723	
84	1261	4831	179	4020	2446	402	3922	1520	4324	1580	729	1585	1235	1058	2832	2187	346	2416	757	1620	1774	3073	4775	3130	250	427	2821	949	619	3003	200	3527	3144	205	2788	4196	2652	1722	538	4070	787	3975	718	1527	4125	1838	2707	633	4706	766	2714	3310	221	2976	2894	1018	3754	1972	761	2702	4733	4159	1393	3862	376	3698	990	1790	4553	312	3516	2575	2775	4090	1340	2937	1262	1085	653	1371	650	3819	2458	0	2884	4784	4373	4236	268	475	256	1901	4167	3906	2522	2802	2375	2780	1778	869	
85	2470	1416	3399	2169	2862	4669	1539	3848	2756	3589	499	4232	4343	3656	2278	4894	3382	1458	1855	727	1736	3256	383	3161	1917	4523	3711	1642	2980	954	3697	1317	2240	2966	4393	870	4391	3749	4692	259	4716	1215	1820	601	3324	1075	2224	1836	4388	3747	2219	354	2438	1065	448	3564	105	2419	1231	559	3264	2280	3666	3575	534	4471	429	986	3935	2369	195	253	253	2965	3909	1086	492	311	2208	3490	4890	3631	1175	2884	0	4744	3458	3912	2203	3765	4166	3249	2353	2128	1016	2373	401	2638	4965	1086	
86	3788	1393	522	4596	185	2147	3116	365	264	485	2872	2958	4582	3313	1882	3665	1691	705	3317	298	2086	1125	317	555	1363	1256	3668	3857	1563	4240	2709	3487	1761	4082	3186	1914	3881	712	327	2839	3298	3681	4297	1815	894	1774	4406	4543	4511	3348	611	4722	2745	2091	3277	2143	1360	1445	1255	2503	2370	2839	4718	984	2798	3977	4264	4097	3102	2516	878	2932	1490	1427	1455	1259	2278	4654	1595	400	4930	2512	3494	4784	4744	0	2240	322	3290	2614	3278	192	4581	2184	2613	285	4458	394	1962	3128	
87	2672	1885	1699	2230	1699	912	2503	313	2350	943	1855	4719	665	1250	1771	4101	3346	2234	1213	2051	1052	4337	3805	3094	367	1218	3378	770	3456	4318	359	206	1327	2600	4304	980	546	1361	1394	4419	3232	1257	1453	3774	3154	3795	3607	658	3498	3979	2602	3653	1404	4484	4912	2856	2686	1623	3164	3774	2296	1958	4617	3874	2189	2030	2499	3163	4502	2615	1033	570	3150	3965	4822	908	3411	4737	4494	3521	1888	3957	4333	4373	3458	2240	0	1706	4386	4119	1709	1052	1187	4858	1206	1115	874	3478	1415	1312	
88	463	2255	1059	4350	2748	4198	3215	4314	4647	2426	3940	466	4790	3698	1080	3537	601	101	4340	4356	4106	4670	2113	3263	2177	603	2046	183	352	863	3354	862	2694	3248	3477	2646	2359	152	1758	1637	4138	245	219	3536	884	4140	1566	4631	4633	994	1137	1725	4053	4139	698	4857	3562	4364	1468	848	4752	1161	4307	4454	3600	2273	4550	2149	2139	4407	2709	1030	405	3540	4626	3216	549	4409	1266	3089	4843	575	267	4236	3912	322	1706	0	2400	4335	3483	523	2625	3898	3700	617	3479	3684	3130	3663	
89	4435	4182	503	1413	4405	2237	3440	4782	2802	4515	1350	3051	1175	3718	278	3358	1024	3436	4769	2209	3760	211	3445	451	4415	3276	4943	3634	1176	1759	415	4862	975	3516	106	4342	1699	1714	1793	4032	3272	2096	1466	1871	3449	4539	2520	1546	328	920	4499	4722	834	1794	2457	1036	627	3472	2983	3015	2971	4624	1584	775	492	2122	1474	404	1814	4229	3086	3864	4321	1579	545	3785	1762	1583	1563	1498	4719	4611	2690	268	2203	3290	4386	2400	0	1324	3425	4070	1531	2932	1358	650	4540	2309	4536	2299	
90	3702	1147	4419	4818	723	424	1333	902	361	3776	2960	4208	4056	4507	823	1928	2289	1788	1475	262	1263	1425	2548	4042	4913	3402	2448	4813	3147	4311	4464	3973	950	4195	2055	4019	518	3276	3327	3660	216	1670	3670	3543	1511	1367	4688	4875	2734	1804	923	1981	4899	1662	3975	1370	156	4264	2928	3027	2056	1945	2652	607	883	3709	1264	911	3005	620	3062	1080	3619	3255	2787	2147	2692	4425	1842	665	1837	3161	1899	475	3765	2614	4119	4335	1324	0	651	973	4692	1966	2185	1037	2166	4320	2320	2588	
91	1202	3840	2296	4162	4619	1628	4022	3421	532	1838	571	724	3945	4254	1180	701	3941	3598	633	967	2585	1914	2514	1451	1629	4686	2351	3836	2651	2118	4631	2339	251	4547	1365	3039	4476	1480	203	1341	2592	3311	2574	868	1043	4231	2791	2039	3053	3600	2097	3488	3211	3188	1436	502	3217	4287	4902	392	4479	3031	2290	1917	532	1422	3406	702	3623	932	1129	4015	4135	1690	1053	4925	1286	1611	3118	4252	2540	3880	2458	256	4166	3278	1709	3483	3425	651	0	1218	4088	363	2498	2772	1293	3961	3715	2516	
92	1292	646	2482	600	1422	4941	853	4297	1060	4031	3170	540	1442	632	4662	3820	2732	899	1902	817	871	1956	807	2045	2826	4304	2696	4672	3465	4404	1964	190	4301	2889	3228	2179	2225	1801	4959	429	4706	1582	3679	1181	720	3530	2372	2538	437	3478	4852	4814	3224	3147	697	3512	2120	605	2345	3114	2511	4489	4472	1913	4901	2209	4847	3684	2502	4531	3917	4726	1086	1884	4409	240	648	2744	1016	231	125	1453	2506	1901	3249	192	1052	523	4070	973	1218	0	686	3946	3119	1943	2396	560	2053	4733	
93	907	1341	3537	2158	117	682	3763	4851	1155	3512	3523	4802	2678	2297	1103	646	4161	1702	2688	4033	1087	367	4355	2915	4574	4592	3686	3359	3144	4326	2650	3757	1299	421	1457	1450	4084	3850	4110	3561	3339	4999	884	3430	3541	2532	1844	4700	4328	1975	3350	2422	703	809	3485	350	1320	1454	4956	1242	3998	3304	2212	3167	344	964	753	2888	452	3771	2594	2108	4598	477	1327	4770	1751	2717	2826	2549	4075	484	2454	4167	2353	4581	1187	2625	1531	4692	4088	686	0	3267	384	3631	2960	2249	3616	1797	
94	4970	1439	1463	3783	2881	2050	891	2659	2858	685	531	2266	3359	3717	3729	966	4200	297	4299	2473	822	4287	3159	2760	3380	2254	4640	3650	2873	1021	3464	2631	1009	1234	1519	2809	3658	854	1500	2956	1374	3970	1600	4465	2538	378	790	4371	2005	2421	4072	3457	2712	962	3174	3343	845	2748	195	1765	3613	525	3078	4793	1780	3855	3381	2447	1363	2194	2701	833	1051	3109	2532	4552	4893	1690	1229	4804	1292	1102	1147	3906	2128	2184	4858	3898	2932	1966	363	3946	3267	0	2936	4016	4703	2682	3035	1693	
95	3621	2877	989	4803	1843	4729	1187	695	395	2886	2464	3594	4591	2827	3934	3921	581	1274	4027	847	1530	1159	1874	1920	3147	2346	2091	1957	3367	3337	4747	4411	1400	3803	2507	1596	3046	2062	3088	3123	4701	775	2104	1961	2562	3303	3819	2937	2281	2942	2252	4300	133	190	127	3280	2975	1478	529	922	2799	742	4790	894	4148	3474	4176	2739	1317	848	1111	221	812	1019	565	684	1664	1156	670	239	1396	1020	3588	2522	1016	2613	1206	3700	1358	2185	2498	3119	384	2936	0	533	4364	4136	4393	3079	
96	2436	4045	1467	4897	3092	1034	3133	495	2526	107	4856	3971	2051	3474	1328	4033	3865	3567	1311	2125	2445	1574	4725	1289	1202	2434	1626	1039	292	1719	666	1542	1118	1404	1490	4164	2374	921	3614	3649	4418	3866	4479	891	2015	2146	3740	333	567	1534	4343	4249	4927	1431	3370	3456	1876	1462	2912	4662	1081	1866	1733	1932	2287	4489	1846	1015	3149	1921	1242	4708	4507	1462	817	2557	536	1066	2563	1944	2566	3833	2961	2802	2373	285	1115	617	650	1037	2772	1943	3631	4016	533	0	4580	3665	1299	600	
97	1482	2329	4472	1505	4369	3939	3629	659	1522	4160	3701	2217	2770	331	534	1709	4113	441	4047	1530	4533	4298	1633	4884	884	2354	981	832	1840	1910	4389	2104	2138	1752	4376	4594	3596	2958	3555	3185	1079	1002	624	4642	4800	2834	1129	3268	4314	3553	597	1140	3322	3948	4935	1572	2631	2247	3271	1588	1886	234	2463	4509	4354	2175	1255	4897	317	2410	4521	4643	1784	2708	2216	3405	2040	1252	3438	4299	4391	3792	4865	2375	401	4458	874	3479	4540	2166	1293	2396	2960	4703	4364	4580	0	1495	1060	461	
98	1241	1595	4378	2309	3648	4308	4377	1054	1365	706	2718	4945	1326	4648	2949	185	4827	864	1382	614	3563	2293	1044	999	1654	370	1994	3279	4341	4046	1332	1412	1730	4466	1681	3922	2831	1534	2650	175	1246	2468	4398	3524	3385	1920	3732	856	1657	905	800	1005	251	1845	1600	1672	3465	2504	2489	702	2187	2983	3338	4461	2534	1529	3127	3954	1081	4628	1321	1363	933	1969	941	2894	1590	1648	2152	1404	4816	950	2219	2780	2638	394	3478	3684	2309	4320	3961	560	2249	2682	4136	3665	1495	0	1619	1529	
